Timestep,Mean score
10000,-176.12434364054178
20000,-191.94365560316407
30000,-198.79944019815383
40000,-154.04601033411063
50000,-158.083549249788
60000,-155.6101374053784
70000,-189.5658957611759
80000,-231.35574749526458
90000,-169.61271460302487
100000,-189.39264737438282
110000,-148.83461174666812
120000,-158.74443097909412
130000,-160.67558291274528
140000,-133.65565839483787
150000,-135.6407183221064
160000,-134.8067380153295
170000,-133.75996447619195
180000,-143.61449151854134
190000,-137.34252550162188
200000,-103.96754015349967
210000,-95.48678311581108
220000,-132.22022117451039
230000,-111.9845326784156
240000,-131.55794237562537
250000,-109.62417059220272
260000,-98.60096684631353
270000,-94.55107136320115
280000,-109.8152666854161
290000,-109.35543165707297
300000,-91.6830160850345
310000,-121.8536086188448
320000,-73.30505307192396
330000,-95.4273934781721
340000,-53.823724870894566
350000,-79.68557992444968
360000,-64.91928831124767
370000,-62.299637107679544
380000,-42.47848396684472
390000,-55.769883029159345
400000,-65.48744104593166
410000,-34.602104744404414
420000,-57.046749355369265
430000,-23.12305854252672
440000,-13.62339262967608
450000,-47.89971087380623
460000,-36.12609068309745
470000,-25.78269206663408
480000,-23.114103966709724
490000,9.044047699794444
500000,-18.720150928578562
510000,-7.56224614802232
520000,-13.341918916190819
530000,-13.967500475230285
540000,3.1507409868678833
550000,-31.718229134459268
560000,28.261603701462437
570000,2.327745075778977
580000,15.074345869843393
590000,1.426807308122133
600000,14.507817475373118
610000,34.87576354510021
620000,24.678659554615113
630000,23.188138189515403
640000,9.450164183148127
650000,23.188417112942332
660000,10.023004804311464
670000,34.342812704898186
680000,40.20060774996479
690000,58.52496251669019
700000,40.998350518586825
710000,77.94804876218106
720000,45.026655793596724
730000,45.98906394602985
740000,80.28926131264802
750000,61.55073313847909
760000,73.58683811712503
770000,63.4454587624798
780000,53.86647589951874
790000,65.33230020833203
800000,62.056843851190045
810000,61.49880760387789
820000,64.86664708823348
830000,60.243425521313
840000,59.57986135138632
850000,77.34537870343051
860000,108.15082850045162
870000,70.2284711645262
880000,81.84630459774093
890000,81.04561160436758
900000,64.21410950967598
910000,97.56937272934225
920000,99.35608064409021
930000,66.28085828136606
940000,64.68291480920435
950000,96.50192156877833
960000,122.62732082522675
970000,89.48603430853181
980000,63.99314698529671
990000,77.56030966191139
1000000,91.63143615777128
1010000,125.47490969862653
1020000,80.5033785284067
1030000,95.72331772796245
1040000,98.81412605334003
1050000,134.74664664916074
1060000,97.46791530066561
1070000,136.76404178287387
1080000,137.51505733582374
1090000,129.5540021678968
1100000,155.320205491946
1110000,151.72151425207508
1120000,169.11804585400634
1130000,146.92545755165685
1140000,140.60904558154684
1150000,154.1939023731703
1160000,161.72620033982378
1170000,163.22281574740776
1180000,196.91603181510783
