Timestep,Mean score
10000,-8.377533333333362
20000,-6.589699999999997
30000,-4.020733333333326
40000,-5.5748333333333875
50000,-6.739766666666687
60000,-4.662166666666669
70000,-5.959066666666656
80000,-4.193633333333312
90000,-4.8703333333333
100000,-5.85796666666668
110000,-4.71756666666664
120000,-4.075133333333312
130000,-4.246033333333302
140000,-4.951666666666642
150000,-6.443366666666685
160000,-3.86019999999997
170000,-3.9677333333333076
180000,-3.639599999999981
190000,-6.15869999999998
200000,-3.925466666666653
210000,-3.7806333333333257
220000,-4.43989999999998
230000,-5.160533333333299
240000,-2.7427999999999835
250000,-3.4634333333333247
260000,-5.315033333333312
270000,-3.861466666666658
280000,-4.590733333333338
290000,-4.813566666666676
300000,-3.809199999999988
310000,-3.187933333333319
320000,-5.670166666666646
330000,-5.826366666666676
340000,-3.0558666666666547
350000,-2.731199999999976
360000,-3.6150999999999818
370000,-6.960833333333347
380000,-2.9753999999999743
390000,-4.323866666666651
400000,-3.494399999999975
410000,-8.33876666666675
420000,-7.015300000000001
430000,-5.9765000000000486
440000,-3.5376999999999748
450000,-4.378633333333323
460000,-3.129466666666652
470000,-4.326299999999972
480000,-4.429466666666654
490000,-6.724600000000001
500000,-6.4340666666666575
510000,-4.15073333333333
520000,-4.005666666666695
530000,-3.250066666666643
540000,-3.0340666666666394
550000,-5.590133333333314
560000,-3.8393666666666637
570000,-3.7010999999999745
580000,-4.9849333333333075
590000,-2.5992666666666495
600000,-5.842933333333321
610000,-5.245100000000012
620000,-3.080666666666643
630000,-6.66970000000002
640000,-6.563900000000029
650000,-3.5259666666666587
660000,-2.56716666666665
670000,-5.106633333333339
680000,-3.901133333333307
690000,-3.0332999999999726
700000,-2.9353999999999827
710000,-3.6192333333333218
720000,-2.693366666666647
730000,-5.525566666666665
740000,-2.8250999999999804
750000,-6.201133333333337
760000,-5.68309999999997
770000,-3.378633333333316
780000,-2.817566666666641
790000,-2.6702999999999832
800000,-2.7098999999999775
810000,-4.146866666666677
820000,-3.573466666666658
830000,-2.159733333333317
840000,-3.356599999999973
850000,-2.584466666666646
860000,-3.9124333333333063
870000,-2.99963333333331
880000,-2.0099333333333194
890000,-4.819933333333321
900000,-4.370833333333328
910000,-2.3789999999999853
920000,-2.2280999999999804
930000,-3.294499999999982
940000,-5.011433333333301
950000,-3.9191666666666554
960000,-5.597599999999994
970000,-5.416666666666646
980000,-3.227333333333312
990000,-2.2027666666666517
1000000,-2.86723333333331
1010000,-4.60783333333335
1020000,-4.084899999999982
1030000,-3.933999999999992
1040000,-4.13523333333331
1050000,-5.9171
1060000,-5.469933333333349
1070000,-3.5091333333333243
1080000,-5.037899999999994
1090000,-3.9394999999999896
1100000,-4.42046666666665
1110000,-4.508633333333304
1120000,-6.479600000000013
1130000,-4.88859999999997
1140000,-5.399266666666645
1150000,-2.841266666666651
1160000,-3.662433333333307
1170000,-3.5970666666666613
1180000,-2.413199999999977
1190000,-4.4611333333333345
1200000,-3.294533333333324
1210000,-3.237833333333317
1220000,-3.61489999999997
1230000,-3.6556999999999698
1240000,-3.435833333333313
1250000,-3.8695333333333157
1260000,-4.087033333333311
1270000,-4.215666666666651
1280000,-4.179066666666656
1290000,-5.536033333333312
1300000,-4.5169666666666375
1310000,-4.086499999999968
1320000,-4.27616666666665
1330000,-3.314966666666645
1340000,-7.03966666666666
1350000,-3.001399999999981
1360000,-3.6211000000000024
1370000,-4.186799999999978
1380000,-2.862166666666651
1390000,-3.6926666666666503
1400000,-4.878199999999968
1410000,-2.1810999999999803
1420000,-4.487733333333316
1430000,-2.767166666666644
1440000,-2.818233333333319
1450000,-4.4505999999999775
1460000,-2.162099999999979
1470000,-3.547433333333321
1480000,-3.507900000000009
1490000,-3.690599999999982
1500000,-4.154933333333325
1510000,-1.7530666666666554
1520000,-4.0153333333333165
1530000,-4.155599999999968
1540000,-4.196833333333339
1550000,-1.8849666666666436
1560000,-5.184766666666646
1570000,-2.826399999999975
1580000,-3.7632666666666497
1590000,-2.3621666666666514
1600000,-3.4989999999999823
1610000,-5.3480333333333165
1620000,-5.390233333333301
1630000,-3.363233333333312
1640000,-2.6290999999999713
1650000,-3.970299999999974
1660000,-3.306699999999976
1670000,-4.1337666666666335
1680000,-3.0158666666666463
1690000,-3.984633333333332
1700000,-3.275099999999982
1710000,-3.55969999999998
1720000,-4.7547333333333075
1730000,-2.595233333333312
1740000,-2.9775666666666516
1750000,-2.0290333333333197
1760000,-3.757833333333332
1770000,-5.962866666666659
1780000,-4.130399999999976
1790000,-3.466499999999977
1800000,-2.5214999999999756
1810000,-3.887566666666685
1820000,-4.829166666666653
1830000,-3.675700000000002
1840000,-3.8758999999999784
1850000,-1.9855333333333156
1860000,-3.735899999999978
1870000,-3.307766666666645
1880000,-2.0612666666666484
1890000,-2.839033333333318
1900000,-3.512199999999983
1910000,-2.5053999999999825
1920000,-2.385233333333308
1930000,-3.4671333333333143
1940000,-2.43083333333332
1950000,-2.458233333333317
1960000,-2.1544333333333148
1970000,-2.2551666666666477
1980000,-2.586899999999979
1990000,-2.575899999999977
2000000,-2.2804333333333133
