Timestep,Mean score
10000,22.633333333333333
20000,23.7
30000,23.166666666666668
40000,25.566666666666666
50000,21.933333333333334
60000,25.733333333333334
70000,20.933333333333334
80000,23.566666666666666
90000,25.466666666666665
100000,22.6
110000,20.233333333333334
120000,20.033333333333335
130000,22.266666666666666
140000,19.1
150000,20.333333333333332
160000,19.866666666666667
170000,21.366666666666667
180000,25.0
190000,23.333333333333332
200000,26.7
210000,26.433333333333334
220000,22.2
230000,23.566666666666666
240000,23.2
250000,19.366666666666667
260000,21.333333333333332
270000,22.833333333333332
280000,23.6
290000,24.8
300000,22.033333333333335
310000,20.9
320000,25.633333333333333
330000,21.566666666666666
340000,24.266666666666666
350000,23.833333333333332
360000,22.3
370000,21.866666666666667
380000,23.3
390000,23.166666666666668
400000,23.666666666666668
410000,22.433333333333334
420000,28.5
430000,24.766666666666666
440000,29.0
450000,28.266666666666666
460000,25.866666666666667
470000,29.633333333333333
480000,23.633333333333333
490000,21.666666666666668
500000,28.6
510000,24.266666666666666
520000,27.5
530000,27.833333333333332
540000,28.866666666666667
550000,28.633333333333333
560000,33.4
570000,28.466666666666665
580000,29.8
590000,31.433333333333334
600000,28.4
610000,29.166666666666668
620000,26.966666666666665
630000,31.5
640000,32.46666666666667
650000,31.533333333333335
660000,28.666666666666668
670000,33.733333333333334
680000,43.3
690000,43.93333333333333
700000,32.7
710000,38.36666666666667
720000,34.333333333333336
730000,32.0
740000,40.13333333333333
750000,36.0
760000,35.06666666666667
770000,31.566666666666666
780000,32.06666666666667
790000,35.9
800000,31.8
810000,39.8
820000,36.36666666666667
830000,28.433333333333334
840000,37.0
850000,31.333333333333332
860000,32.56666666666667
870000,49.53333333333333
880000,34.9
890000,38.13333333333333
900000,34.766666666666666
910000,39.2
920000,35.4
930000,41.0
940000,34.166666666666664
950000,41.5
960000,38.7
970000,37.06666666666667
980000,40.63333333333333
990000,36.93333333333333
1000000,42.63333333333333
1010000,32.733333333333334
1020000,41.7
1030000,39.9
1040000,44.53333333333333
1050000,35.46666666666667
1060000,41.2
1070000,35.0
1080000,50.13333333333333
1090000,47.03333333333333
1100000,45.56666666666667
1110000,35.266666666666666
1120000,43.233333333333334
1130000,40.6
1140000,37.9
1150000,41.6
1160000,43.0
1170000,39.666666666666664
1180000,48.766666666666666
1190000,44.766666666666666
1200000,51.0
1210000,41.93333333333333
1220000,37.5
1230000,39.833333333333336
1240000,44.3
1250000,48.266666666666666
1260000,48.13333333333333
1270000,42.7
1280000,50.333333333333336
1290000,41.53333333333333
1300000,46.266666666666666
1310000,42.53333333333333
1320000,45.43333333333333
1330000,45.233333333333334
1340000,42.733333333333334
1350000,51.56666666666667
1360000,42.666666666666664
1370000,43.03333333333333
1380000,45.733333333333334
1390000,52.233333333333334
1400000,41.733333333333334
1410000,52.43333333333333
1420000,50.733333333333334
1430000,50.7
1440000,45.2
1450000,44.93333333333333
1460000,49.93333333333333
1470000,47.46666666666667
1480000,48.733333333333334
1490000,53.266666666666666
1500000,53.6
1510000,45.233333333333334
1520000,54.2
1530000,45.63333333333333
1540000,51.03333333333333
1550000,49.5
1560000,39.93333333333333
1570000,45.7
1580000,48.233333333333334
1590000,49.766666666666666
1600000,47.63333333333333
1610000,44.833333333333336
1620000,48.9
1630000,47.8
1640000,51.333333333333336
1650000,54.06666666666667
1660000,42.03333333333333
1670000,50.46666666666667
1680000,55.13333333333333
1690000,45.96666666666667
1700000,49.2
1710000,50.1
1720000,57.266666666666666
1730000,52.0
1740000,50.43333333333333
1750000,53.56666666666667
1760000,51.0
1770000,47.4
1780000,54.733333333333334
1790000,60.43333333333333
1800000,48.1
1810000,54.06666666666667
1820000,52.733333333333334
1830000,43.233333333333334
1840000,62.9
1850000,53.53333333333333
1860000,47.266666666666666
1870000,57.4
1880000,43.5
1890000,55.13333333333333
1900000,62.96666666666667
1910000,59.333333333333336
1920000,58.63333333333333
1930000,63.3
1940000,63.0
1950000,62.7
1960000,53.1
1970000,59.93333333333333
1980000,51.8
1990000,61.333333333333336
2000000,56.86666666666667
