Timestep,Mean score
10000,21.4
20000,23.333333333333332
30000,23.433333333333334
40000,23.866666666666667
50000,20.5
60000,24.2
70000,23.266666666666666
80000,20.8
90000,22.2
100000,21.466666666666665
110000,19.733333333333334
120000,21.8
130000,25.066666666666666
140000,23.1
150000,19.0
160000,26.5
170000,22.2
180000,21.4
190000,20.5
200000,20.166666666666668
210000,21.833333333333332
220000,26.933333333333334
230000,24.7
240000,24.033333333333335
250000,21.4
260000,22.466666666666665
270000,21.266666666666666
280000,21.1
290000,21.433333333333334
300000,25.466666666666665
310000,23.433333333333334
320000,21.833333333333332
330000,20.166666666666668
340000,32.0
350000,19.7
360000,28.933333333333334
370000,27.733333333333334
380000,27.433333333333334
390000,22.733333333333334
400000,24.8
410000,27.633333333333333
420000,25.433333333333334
430000,23.733333333333334
440000,27.7
450000,31.1
460000,26.733333333333334
470000,27.6
480000,26.9
490000,27.666666666666668
500000,29.5
510000,34.7
520000,35.833333333333336
530000,26.3
540000,27.766666666666666
550000,29.7
560000,38.46666666666667
570000,40.2
580000,30.2
590000,30.666666666666668
600000,36.63333333333333
610000,36.36666666666667
620000,42.266666666666666
630000,43.56666666666667
640000,41.666666666666664
650000,36.9
660000,48.2
670000,33.96666666666667
680000,43.06666666666667
690000,44.166666666666664
700000,38.46666666666667
710000,44.56666666666667
720000,38.166666666666664
730000,35.1
740000,34.9
750000,32.56666666666667
760000,39.53333333333333
770000,48.333333333333336
780000,40.3
790000,46.63333333333333
800000,47.233333333333334
810000,38.53333333333333
820000,41.3
830000,39.9
840000,51.06666666666667
850000,47.2
860000,47.733333333333334
870000,50.733333333333334
880000,46.56666666666667
890000,46.666666666666664
900000,54.0
910000,39.13333333333333
920000,38.03333333333333
930000,44.63333333333333
940000,45.733333333333334
950000,45.4
960000,54.3
970000,44.1
980000,47.63333333333333
990000,46.96666666666667
1000000,46.03333333333333
1010000,52.4
1020000,41.86666666666667
1030000,49.2
1040000,42.96666666666667
1050000,55.766666666666666
1060000,53.96666666666667
1070000,46.733333333333334
1080000,46.833333333333336
1090000,49.333333333333336
1100000,53.2
1110000,50.46666666666667
1120000,56.9
1130000,46.96666666666667
1140000,51.0
1150000,45.733333333333334
1160000,51.733333333333334
1170000,48.06666666666667
1180000,53.8
1190000,53.96666666666667
1200000,47.666666666666664
1210000,52.733333333333334
1220000,57.266666666666666
1230000,51.333333333333336
1240000,60.666666666666664
1250000,47.0
1260000,66.26666666666667
1270000,62.8
1280000,56.833333333333336
1290000,53.333333333333336
1300000,50.63333333333333
1310000,52.86666666666667
1320000,56.06666666666667
1330000,61.766666666666666
1340000,60.266666666666666
1350000,58.666666666666664
1360000,56.56666666666667
1370000,63.56666666666667
1380000,57.43333333333333
1390000,48.666666666666664
1400000,60.4
1410000,62.833333333333336
1420000,73.06666666666666
1430000,61.266666666666666
1440000,69.26666666666667
1450000,56.8
1460000,55.0
1470000,63.96666666666667
1480000,58.733333333333334
1490000,59.9
1500000,59.9
1510000,63.7
1520000,67.46666666666667
1530000,68.8
1540000,79.03333333333333
1550000,78.83333333333333
1560000,83.16666666666667
1570000,80.43333333333334
1580000,72.13333333333334
1590000,74.63333333333334
1600000,82.03333333333333
1610000,88.6
1620000,70.06666666666666
1630000,95.3
1640000,86.16666666666667
1650000,74.86666666666666
1660000,87.53333333333333
1670000,97.76666666666667
1680000,97.43333333333334
1690000,96.1
1700000,97.5
1710000,99.9
1720000,92.7
1730000,112.83333333333333
1740000,98.7
1750000,97.0
1760000,94.9
1770000,86.1
1780000,92.26666666666667
1790000,137.66666666666666
1800000,104.36666666666666
1810000,113.26666666666667
1820000,109.06666666666666
1830000,128.26666666666668
1840000,126.53333333333333
1850000,109.63333333333334
1860000,114.73333333333333
1870000,140.56666666666666
1880000,106.0
1890000,159.16666666666666
1900000,124.7
1910000,142.8
1920000,113.43333333333334
1930000,146.66666666666666
1940000,139.63333333333333
1950000,142.43333333333334
1960000,126.0
1970000,141.23333333333332
1980000,149.06666666666666
1990000,139.66666666666666
2000000,184.7
