Timestep,Mean score
10000,-6.388533333333325
20000,-5.807333333333344
30000,-7.36553333333337
40000,-6.787733333333293
50000,-5.26286666666665
60000,-5.496200000000014
70000,-5.039466666666659
80000,-5.141100000000014
90000,-3.7148666666666457
100000,-5.752566666666695
110000,-4.153966666666637
120000,-4.81269999999998
130000,-5.123633333333305
140000,-5.780666666666678
150000,-3.6073666666666573
160000,-4.743199999999987
170000,-4.04063333333331
180000,-3.1835999999999745
190000,-4.498233333333328
200000,-2.927833333333305
210000,-3.5242333333333056
220000,-4.961633333333301
230000,-7.48810000000003
240000,-5.578699999999994
250000,-4.84569999999998
260000,-5.662733333333344
270000,-5.3931666666666676
280000,-5.485599999999967
290000,-4.899066666666653
300000,-6.110200000000014
310000,-4.698499999999987
320000,-8.751033333333412
330000,-4.2119333333333
340000,-4.101366666666651
350000,-4.535799999999982
360000,-2.293266666666653
370000,-4.819733333333348
380000,-3.6375999999999755
390000,-1.8276666666666486
400000,-4.077499999999972
410000,-4.210499999999987
420000,-3.957933333333327
430000,-3.445633333333317
440000,-4.824733333333319
450000,-4.124366666666641
460000,-2.9940333333333187
470000,-2.0076666666666516
480000,-3.9273666666666602
490000,-3.0766999999999762
500000,-4.423266666666653
510000,-3.2146999999999784
520000,-3.1544999999999783
530000,-3.3238999999999743
540000,-4.0820999999999845
550000,-4.478566666666657
560000,-4.457766666666666
570000,-2.290266666666644
580000,-4.335833333333322
590000,-5.330599999999978
600000,-3.97226666666664
610000,-5.268933333333307
620000,-4.743166666666647
630000,-2.042699999999981
640000,-1.9744666666666724
650000,-2.886333333333311
660000,-3.658133333333329
670000,-3.704766666666653
680000,-3.0502999999999747
690000,-3.2650666666666455
700000,-4.1973333333333205
710000,-1.347933333333321
720000,-6.650866666666643
730000,-2.9080666666666417
740000,-3.257333333333315
750000,-4.953833333333333
760000,-3.39439999999999
770000,-3.3054333333333146
780000,-3.871333333333357
790000,-6.513866666666672
800000,-6.981266666666763
810000,-3.241133333333311
820000,-5.329099999999983
830000,-3.0767333333333133
840000,-4.162133333333303
850000,-1.838433333333319
860000,-2.3346333333333367
870000,-2.5189666666666453
880000,-3.4066999999999825
890000,-3.3696666666666437
900000,-2.633766666666648
910000,-3.393333333333348
920000,-2.8051666666666604
930000,-5.307566666666661
940000,-4.459366666666649
950000,-3.6818333333333078
960000,-2.524866666666661
970000,-3.568699999999974
980000,-3.2739999999999694
990000,-3.172066666666647
1000000,-2.7701333333333165
1010000,-1.9845333333333166
1020000,-3.6810999999999923
1030000,-2.5607333333333244
1040000,-2.510266666666652
1050000,-2.611533333333317
1060000,-2.994733333333309
1070000,-2.9034999999999824
1080000,-2.694733333333312
1090000,-3.086166666666648
1100000,-3.0086333333333295
1110000,-3.6180999999999846
1120000,-1.4378999999999862
1130000,-3.454299999999978
1140000,-3.5381333333333074
1150000,-4.14533333333331
1160000,-2.172299999999981
1170000,-2.686033333333306
1180000,-3.317633333333319
1190000,-2.896899999999976
1200000,-2.4173333333333153
1210000,-2.267199999999983
1220000,-3.2088999999999843
1230000,-3.28739999999998
1240000,-3.4268999999999727
1250000,-2.0126999999999957
1260000,-1.3910666666666514
1270000,-3.04726666666665
1280000,-3.144566666666649
1290000,-3.6234999999999995
1300000,-1.8814333333333209
1310000,-2.4431333333333125
1320000,-4.454066666666646
1330000,-0.9090666666666568
1340000,-2.817333333333314
1350000,-2.156699999999981
1360000,-4.287966666666667
1370000,-2.757399999999982
1380000,-2.484499999999988
1390000,-1.2992999999999855
1400000,-2.5376666666666434
1410000,-2.1139000000000143
1420000,-2.471166666666645
1430000,-3.4930999999999894
1440000,-3.4473333333333076
1450000,-2.9627333333333303
1460000,-2.7696666666666454
1470000,-2.5706333333333147
1480000,-3.1707333333333056
1490000,-2.1328999999999896
1500000,-2.5170999999999792
1510000,-1.8346666666666498
1520000,-1.6066333333333196
1530000,-1.641366666666652
1540000,-1.40553333333332
1550000,-2.2633333333333154
1560000,-2.910066666666636
1570000,-2.28069999999998
1580000,-1.1097666666666526
1590000,-2.648199999999979
1600000,-1.7396333333333223
1610000,-2.8041999999999843
1620000,-2.054599999999979
1630000,-1.3796999999999862
1640000,-1.5226666666666517
1650000,-1.7382999999999769
1660000,-1.5140999999999862
1670000,-2.1325333333333196
1680000,-0.8814999999999867
1690000,-2.348033333333313
1700000,-1.0926333333333227
1710000,-0.8928666666666586
1720000,-2.291899999999981
1730000,-1.552699999999987
1740000,-1.689599999999985
1750000,-1.3591333333333169
1760000,-1.781599999999986
1770000,-1.8922333333333177
1780000,-2.2235666666666485
1790000,-1.699933333333322
1800000,-0.7964333333333247
1810000,-2.103933333333315
1820000,-2.007833333333314
1830000,-2.110233333333318
1840000,-1.004533333333323
1850000,-1.2538999999999887
1860000,-0.9003333333333229
1870000,-1.7126999999999846
1880000,-0.9124999999999911
1890000,-1.4145333333333154
1900000,-2.9699666666666475
1910000,-2.18469999999998
1920000,-2.29039999999998
1930000,-1.5654666666666515
1940000,-1.1476333333333182
1950000,-1.1469999999999878
1960000,-0.7870333333333224
1970000,-1.3636666666666513
1980000,-0.6915999999999914
1990000,-0.6133666666666571
2000000,-1.490933333333318
