Timestep,Mean score
10000,20.1
20000,19.766666666666666
30000,25.633333333333333
40000,25.333333333333332
50000,24.033333333333335
60000,22.233333333333334
70000,20.666666666666668
80000,27.033333333333335
90000,19.833333333333332
100000,22.633333333333333
110000,25.3
120000,25.7
130000,21.6
140000,21.6
150000,17.966666666666665
160000,23.866666666666667
170000,23.233333333333334
180000,24.033333333333335
190000,19.433333333333334
200000,17.633333333333333
210000,21.066666666666666
220000,23.133333333333333
230000,23.1
240000,19.466666666666665
250000,24.5
260000,19.866666666666667
270000,20.266666666666666
280000,21.366666666666667
290000,24.666666666666668
300000,26.166666666666668
310000,21.766666666666666
320000,24.1
330000,24.033333333333335
340000,21.633333333333333
350000,26.766666666666666
360000,27.5
370000,21.933333333333334
380000,26.166666666666668
390000,24.9
400000,23.3
410000,28.4
420000,28.633333333333333
430000,24.266666666666666
440000,23.866666666666667
450000,31.633333333333333
460000,26.0
470000,30.3
480000,32.86666666666667
490000,35.86666666666667
500000,31.866666666666667
510000,37.733333333333334
520000,33.13333333333333
530000,37.2
540000,34.46666666666667
550000,34.733333333333334
560000,39.2
570000,39.93333333333333
580000,30.9
590000,41.43333333333333
600000,34.6
610000,45.96666666666667
620000,42.93333333333333
630000,44.43333333333333
640000,41.733333333333334
650000,42.1
660000,47.333333333333336
670000,44.733333333333334
680000,39.9
690000,49.733333333333334
700000,38.733333333333334
710000,52.03333333333333
720000,45.56666666666667
730000,45.1
740000,45.56666666666667
750000,62.9
760000,42.93333333333333
770000,53.93333333333333
780000,48.43333333333333
790000,56.2
800000,64.23333333333333
810000,56.8
820000,52.53333333333333
830000,57.53333333333333
840000,50.266666666666666
850000,55.63333333333333
860000,57.93333333333333
870000,56.9
880000,62.86666666666667
890000,66.33333333333333
900000,57.93333333333333
910000,76.13333333333334
920000,64.63333333333334
930000,55.9
940000,45.9
950000,69.46666666666667
960000,56.56666666666667
970000,65.6
980000,71.1
990000,66.03333333333333
1000000,74.5
1010000,80.73333333333333
1020000,71.53333333333333
1030000,71.53333333333333
1040000,57.2
1050000,80.13333333333334
1060000,75.73333333333333
1070000,81.96666666666667
1080000,68.56666666666666
1090000,76.23333333333333
1100000,98.66666666666667
1110000,82.56666666666666
1120000,82.06666666666666
1130000,97.53333333333333
1140000,101.6
1150000,78.8
1160000,83.46666666666667
1170000,81.93333333333334
1180000,97.43333333333334
1190000,75.86666666666666
1200000,92.5
1210000,81.56666666666666
1220000,94.06666666666666
1230000,85.6
1240000,75.86666666666666
1250000,94.83333333333333
1260000,113.36666666666666
1270000,105.6
1280000,102.43333333333334
1290000,87.8
1300000,115.0
1310000,98.96666666666667
1320000,97.8
1330000,101.96666666666667
1340000,114.63333333333334
1350000,118.2
1360000,123.36666666666666
1370000,118.23333333333333
1380000,102.56666666666666
1390000,112.83333333333333
1400000,121.63333333333334
1410000,111.23333333333333
1420000,118.0
1430000,129.7
1440000,123.2
1450000,119.36666666666666
1460000,120.8
1470000,109.9
1480000,108.2
1490000,111.1
1500000,124.23333333333333
1510000,146.33333333333334
1520000,127.9
1530000,105.86666666666666
1540000,124.7
1550000,133.53333333333333
1560000,118.63333333333334
1570000,148.73333333333332
1580000,138.23333333333332
1590000,133.36666666666667
1600000,137.7
1610000,133.2
1620000,149.83333333333334
1630000,148.5
1640000,137.7
1650000,154.5
1660000,151.86666666666667
1670000,167.23333333333332
1680000,147.03333333333333
1690000,169.83333333333334
1700000,151.7
1710000,182.76666666666668
1720000,174.86666666666667
1730000,175.93333333333334
1740000,154.13333333333333
1750000,165.3
1760000,158.43333333333334
1770000,160.83333333333334
1780000,169.06666666666666
1790000,196.93333333333334
1800000,202.16666666666666
1810000,185.46666666666667
1820000,200.33333333333334
1830000,183.96666666666667
1840000,180.13333333333333
1850000,158.4
1860000,174.4
1870000,220.56666666666666
1880000,204.23333333333332
1890000,175.96666666666667
1900000,175.46666666666667
1910000,221.06666666666666
1920000,214.06666666666666
1930000,216.23333333333332
1940000,222.1
1950000,254.23333333333332
1960000,217.03333333333333
1970000,202.23333333333332
1980000,217.23333333333332
1990000,230.73333333333332
2000000,218.53333333333333
