Timestep,Mean score
10000,-180.1734648450406
20000,-191.95660292492917
30000,-191.90441497263762
40000,-204.7142681380054
50000,-207.31387589597227
60000,-243.69717794304182
70000,-163.4120430891538
80000,-162.2220221677935
90000,-192.14090439232737
100000,-181.2998860417659
110000,-164.1703613330498
120000,-173.19173512904538
130000,-218.6870951506598
140000,-145.8744068800653
150000,-162.60302184994316
160000,-151.25315801913666
170000,-127.15338827246845
180000,-156.1562348698054
190000,-119.88681637744769
200000,-119.11268822154524
210000,-129.31033659805274
220000,-132.01666629875953
230000,-109.64640573198751
240000,-116.69988442462919
250000,-117.01997877815595
260000,-112.84200005741396
270000,-113.55016607224715
280000,-91.92855593573869
290000,-57.871476456007784
300000,-103.58776845250665
310000,-66.52395321510225
320000,-78.73572868298892
330000,-67.2939873783012
340000,-38.8157950288088
350000,-61.72908509019294
360000,-47.301901757351835
370000,-50.439802859418904
380000,-63.27759350297542
390000,-40.928989878041826
400000,-33.707695405833356
410000,-42.593116915723414
420000,-47.60411894217968
430000,-12.11904209138134
440000,-9.51720615511896
450000,-36.25228953413467
460000,-24.719084196629282
470000,-14.448933617673799
480000,-29.237161869598435
490000,4.381250137699019
500000,-12.622292407027007
510000,-15.796411258831883
520000,-9.171596992720719
530000,-11.54357831196741
540000,-10.38188798114223
550000,-5.641485515772144
560000,33.48845804847755
570000,17.134876041863382
580000,12.84359625443485
590000,13.032801852683845
600000,-19.422137401058233
610000,8.74806026524445
620000,28.105748170192506
630000,19.026893800855397
640000,39.559751121544636
650000,25.987155307406322
660000,40.271558619242406
670000,48.62619217697061
680000,44.33576872174448
690000,27.438783085341676
700000,45.26742447907877
710000,43.747443453808735
720000,62.82977943698826
730000,35.14945955562621
740000,54.276379096544254
750000,25.97587369084243
760000,103.90644516354459
770000,36.132385596455485
780000,51.96706371767792
790000,40.19538077979241
800000,58.272929486513924
810000,56.8261727838685
820000,75.60926347022367
830000,77.6857778669461
840000,44.69967445000252
850000,51.9534591993852
860000,71.00948940695245
870000,80.55684491542073
880000,56.90897704918112
890000,75.16823308795729
900000,80.01506162192305
910000,87.44831572208145
920000,91.45773640675695
930000,82.12219853977494
940000,89.35900611997175
950000,88.15224207788697
960000,71.65828877329369
970000,104.41665611791379
980000,109.48148553006321
990000,101.89122808199714
1000000,132.94345436207797
1010000,91.26088210576144
1020000,103.97681868673536
1030000,110.3771834490158
1040000,117.85821104006686
1050000,96.28769305571446
1060000,125.35101761402052
1070000,93.06789975446071
1080000,95.74287840646068
1090000,124.8430892980356
1100000,145.95258874285403
1110000,124.74273715029442
1120000,143.582027157035
1130000,141.21277599562563
1140000,120.3524794181519
1150000,170.94582053434394
1160000,130.20875801097066
1170000,113.04782362997547
1180000,142.55362007100808
1190000,165.76834950370906
1200000,139.07055232382817
1210000,133.9627503027954
1220000,132.37143397997363
1230000,149.03805778133406
1240000,143.41802070979483
1250000,134.0110924140793
1260000,169.70592888592898
1270000,138.66231378406246
1280000,169.8916681410697
1290000,169.2904328937093
1300000,155.1749936870007
1310000,170.74407562698553
1320000,175.79682229580928
1330000,189.7875738474326
1340000,145.9044013204694
1350000,158.12167055322325
1360000,207.62448397291493
